sistema,uf,competencia,cnes,procedimento,qtd,valor
SIH,AC,202511,2001586,0406020078,6.0,2887.04
SIH,AC,202511,2001586,0406020566,12.0,10017.76
SIH,AC,202511,2001586,0406020256,1.0,633.97
SIH,AC,202511,2002078,0406010803,1.0,18936.01
SIH,AC,202511,2002078,0406010684,3.0,9306.48
SIH,AC,202511,2002078,0406010862,1.0,932.28
SIH,AC,202511,5336171,0406020159,1.0,104.14
SIH,AC,202511,2001578,0406020515,1.0,954.17
SIH,AC,202511,2002078,0406010692,3.0,63442.44
SIH,AC,202511,2002078,0406010943,1.0,20325.71
SIH,AC,202511,2002078,0406010820,1.0,23060.23
SIH,AC,202511,2002078,0406010757,1.0,7784.04
SIH,AC,202511,2002078,0406030014,2.0,10895.99
SIH,AC,202511,2002078,0406011206,1.0,22475.47
SIH,AC,202511,2002078,0406010676,1.0,8494.97
SIH,AC,202511,2002078,0406011133,2.0,6804.65
SIH,AC,202512,2001586,0406020566,21.0,18004.28
SIH,AC,202512,2001586,0406020078,6.0,2612.24
SIH,AC,202512,2002078,0406030022,22.0,159094.7
SIH,AC,202512,2002078,0406030030,13.0,74233.49
SIH,AC,202512,2002078,0406010692,3.0,59815.81
SIH,AC,202512,2002078,0406010676,1.0,8461.77
SIH,AC,202512,2002078,0406010820,3.0,72086.3
SIH,AC,202512,2002078,0406010943,4.0,82330.89
SIH,AC,202512,2002078,0406010927,5.0,106346.07
SIH,AC,202512,2002078,0406010650,4.0,44847.69
SIH,AC,202512,2002078,0406011125,2.0,12315.72
SIH,AC,202512,2001586,0406040320,2.0,2146.72
SIH,AC,202512,5336171,0406020531,1.0,951.84
SIH,AC,202512,2002078,0406011133,1.0,5401.1
SIH,AL,202501,2006510,0406020124,1.0,2374.59
SIH,AL,202501,3015408,0406020515,1.0,1026.74
SIH,AL,202501,2006510,0406010684,1.0,983.14
SIH,AL,202501,3397874,0406010773,1.0,3357.27
SIH,AL,202501,3015408,0406020493,2.0,3665.71
SIH,AL,202501,2005417,0406030030,21.0,155421.36
SIH,AL,202501,2005417,0406010935,3.0,68270.42
SIH,AL,202501,2005417,0406030014,1.0,4369.88
SIH,AL,202501,2005417,0406010650,9.0,83894.91
SIH,AL,202501,2005417,0406020078,3.0,1317.92
SIH,AL,202501,2005417,0406030022,8.0,87202.29
SIH,AL,202501,2005417,0406010684,2.0,19562.33
SIH,AL,202501,2005417,0406030049,1.0,8717.39
SIH,AL,202501,2005417,0406011125,1.0,6149.86
SIH,AL,202501,4394445,0406020566,1.0,833.48
SIH,AL,202501,2010356,0406040087,1.0,1065.36
SIH,AL,202501,2010356,0406020167,1.0,1991.71
SIH,AL,202501,7471955,0406020566,21.0,17503.08
SIH,AL,202501,2007037,0406010609,8.0,464176.56
SIH,AL,202501,7471955,0406020574,28.0,19381.32
SIH,AL,202501,2006197,0406020566,3.0,2524.44
SIH,AL,202501,2007037,0406010692,10.0,223217.89
SIH,AL,202501,2007037,0406010536,1.0,12894.09
SIH,AL,202501,2006197,0406020078,3.0,1285.92
SIH,AL,202501,2007037,0406010587,7.0,325004.21
SIH,AL,202501,2007037,0406010650,8.0,77303.79
SIH,AL,202501,2007037,0406050139,2.0,13969.58
SIH,AL,202501,2007037,0406010935,5.0,109054.52
SIH,AL,202501,2007037,0406050040,4.0,24276.2
SIH,AL,202501,2007037,0406030103,2.0,2041.8
SIH,AL,202501,2007037,0406030030,10.0,55816.96
SIH,AL,202501,4412710,0406020167,1.0,780.71
SIH,AL,202501,2007037,0406030014,1.0,6005.52
SIH,AL,202501,2007037,0406010790,4.0,4639.91
SIH,AL,202501,2007037,0406020078,2.0,901.34
SIH,AL,202501,2007037,0406030022,5.0,38634.12
SIH,AL,202501,2007037,0406010919,1.0,856.62
SIH,AL,202501,2007037,0406010927,1.0,20272.36
SIH,AL,202501,2007037,0406011109,2.0,59926.46
SIH,AL,202501,2007037,0406010820,1.0,26469.81
SIH,AL,202501,2006197,0406020574,1.0,700.19
SIH,AL,202501,2007037,0406010854,1.0,998.12
SIH,AL,202501,2007037,0406010676,1.0,6583.72
SIH,AL,202501,2007037,0406011125,2.0,12459.72
SIH,AL,202501,2007037,0406011117,2.0,101972.24
SIH,AL,202501,2007037,0406040141,1.0,4714.78
SIH,AL,202501,2006197,0406020159,1.0,775.68
SIH,AL,202501,2011166,0406020574,5.0,3460.95
SIH,AL,202502,2006510,0406020124,3.0,8060.82
SIH,AL,202502,3015408,0406020493,2.0,1720.04
SIH,AL,202502,3015408,0406020531,2.0,2910.34
SIH,AL,202502,3015408,0406020515,3.0,2907.55
SIH,AL,202502,3397874,0406010773,1.0,5990.23
SIH,AL,202502,3015408,0406020124,3.0,5129.38
SIH,AL,202502,2006510,0406020515,3.0,3120.41
SIH,AL,202502,3397874,0406010684,1.0,1030.3
SIH,AL,202502,3015408,0406020167,1.0,670.96
SIH,AL,202502,2006510,0406020531,1.0,1034.64
SIH,AL,202502,2005417,0406010935,6.0,143446.36
SIH,AL,202502,2005417,0406030030,21.0,149931.52
SIH,AL,202502,2005417,0406030022,16.0,174566.87
